weights
0.8536722570388666,0.364389533687949
0.7132234270992551,0.3412785716730665
0.059444585427420815,0.9482334070092782
0.7067535862944648,0.715554228206709
0.24323097523561454,0.34968363812642034
0.11108045926894294,0.09573065130748082
0.6908795692680307,0.9668624985311031
0.49754998322915933,0.11565630691424744
0.7677027842773408,0.7982167400838116
0.5615715896698033,0.6139366852027556
0.6557443731711334,0.881135618840356
0.47473312773740295,0.199872833427149
0.8655787004431482,0.18094330235848066
0.7211960856613165,0.04100849998121059
0.8251674806778961,0.09087140071560018
0.6954422041339046,0.48445237432445454
0.6367018640146194,0.12190119016108347
0.37562520694258583,0.08200964530878763
0.7160139173484575,0.7146385503502525
0.892498149201493,0.7427665067049245
0.845155537072809,0.47703213901390296
0.00030735788639513206,0.028402658147440474
0.48812006885716863,0.6058501521976931
0.07627715276294667,0.8902163179255743
0.10585246660728342,0.7144910859695597
0.4702449095381943,0.4618645114984351
0.24059886455529478,0.3883745463103522
0.02570783570975743,0.9476591855624155
0.022023829489400293,0.5036115728657587
0.7076948845610119,0.7860450455430826
0.6879299387240222,0.477372294141853
0.5800165970078872,0.8616718472005619
0.4711968759757167,0.36385419605043334
0.18970912533758355,0.3419977549681993
0.7079923335289364,0.7181596925653698
0.22019568012256407,0.5062573435085848
0.21086647231423228,0.43646685059041845
0.6909356690362725,0.9829870597991096
0.19613802326205143,0.6491729689927436
0.21741061749386925,0.7737794385687105
0.7616891715739743,0.9569799929147519
0.8366647668178683,0.7307314863426214
0.9023016387423263,0.019145338183248817
0.22176220580548156,0.13293787267860513
0.0662856610108532,0.3340741651457063
0.7292911095398424,0.27263113852239107
0.5724546398029343,0.6506409106171693
0.8068091283054055,0.658398784114812
0.9891419532606023,0.000655177567583598
0.08040289516767485,0.4808247052919866
0.8671676100080788,0.27875956983542627,0.7941818742248119,0.8976819229675118,0.06025688775636018,0.01143418532461915,0.24383607475590696,0.15129166511330006,0.12815087034914308,0.927816437243357,0.05052770853447808,0.5156613496369085,0.5945149226979343,0.45041467262124224,0.66123917098595,0.12624663910360845,0.7674166381333599,0.40354649339109816,0.00153020932753678,0.18424419713656937,0.8075722736094644,0.2819059738540517,0.02038833644455129,0.9033586648550366,0.15169024643154194,0.9698871605064833,0.4733579152863915,0.8546179865402449,0.48953826162898606,0.08156081796572245,0.3777631956594971,0.7261575376285283,0.5179711791825216,0.3600476694326298,0.2452778797382854,0.889818511551379,0.09270755788383889,0.09348351495323393,0.7715324508059532,0.9977706833502238,0.7632728464596028,0.5010787425306916,0.9045820675058928,0.38616980810368995,0.6216355133911996,0.25924506675411374,0.6395079631406543,0.9425920798630913,0.7692790964758672,0.1682079408919781
0.49982830033610126,0.9200648131402489,0.3386312260734867,0.9840267230619466,0.4218882784162912,0.4085460101674009,0.08471564869064119,0.07229696618109205,0.3586510339304949,0.2522296626156255,0.22954980956149618,0.04359828874893623,0.4093863219056425,0.05912493193121848,0.7281669913736303,0.7921429633093257,0.9427408589589803,0.1282372208941308,0.11730026295005935,0.008478107851031758,0.9282791316497317,0.7602354487459771,0.6100879643604952,0.812249083437891,0.7230344729371649,0.8508261650039515,0.5017803655851484,0.02163817126024481,0.5702528338051986,0.48044169407065906,0.1260875970539349,0.5492554512457576,0.12148425251840156,0.40662454805250914,0.10238425609786961,0.04501124175927862,0.6004809474602075,0.04708324680726783,0.41576065768367076,0.0008009198688962993,0.8794906143282768,0.5711580945495236,0.5379013708521335,0.6223405561729809,0.8549699784671475,0.6890130041751622,0.823267491031611,0.7622914659119792,0.1285619408622608,0.5974570942678893
